exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
UPCOM,Vinacafe Sơn Thành,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2008.0,92.0,0.0,0.0,http://www.vinasonthanh.com,3.5,-0.017,-0.042,0.286,1.0,1.0,CT,AUM,,,,
HOSE,Tập đoàn DABACO,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2004.0,6368.0,0.0,0.059,http://www.dabaco.com.vn,3.5,-0.01,0.003,-0.328,242.0,242.0,CT,DBC,,,,
UPCOM,Nông súc sản Đồng Nai,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2005.0,127.0,101.0,0.0,http://www.dolicovn.com,4.0,-0.017,-0.042,0.286,10.3,10.3,CT,NSS,,,,
UPCOM,"Bia, rượu Sài Gòn - Đồng Xuân",214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,142.0,234.0,0.004,http://saigondongxuan.com.vn/,3.2,-0.017,0.107,0.183,3.0,3.0,CT,BSD,,,,
UPCOM,Domenal,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2012.0,49.0,546.0,0.0,http://www.domenal.com.vn,3.5,-0.217,-0.145,-0.335,12.5,12.5,CT,DMN,,,,
UPCOM,Cà Phê Ea Pốk,216.0,3537.0,Thực phẩm và đồ uống,Food & Beverage,1993.0,634.0,0.0,0.0,http://www.eapokcafe.com,3.3,-0.017,-0.067,0.681,9.4,9.4,CT,EPC,,,,
HOSE,Thực phẩm Sao Ta,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2003.0,4647.0,2767.0,0.314,http://www.fimexvn.com,4.0,-0.018,0.045,-0.132,65.4,65.4,CT,FMC,,,,
UPCOM,Lương thực TP Hồ Chí Minh,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2008.0,196.0,446.0,0.0,http://www.foodcosa.vn,3.1,-0.017,-0.042,0.369,29.5,29.5,CT,FCS,,,,
UPCOM,Cà Phê Gia Lai,216.0,3537.0,Thực phẩm và đồ uống,Food & Beverage,1996.0,31.0,175.0,0.0,http://www.gialaicoffee.com.vn,3.4,-0.017,-0.042,0.286,14.7,14.7,CT,FGL,,,,
HNX,Bia Hà Nội - Hải Dương,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2003.0,196.0,688.0,0.093,http://www.habecohd.com.vn,4.1,-0.096,-0.099,0.238,4.0,4.0,CT,HAD,,,,
HOSE,Hoàng Anh Gia Lai,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,1565.0,54114.0,0.028,http://www.hagl.com.vn,3.6,-0.013,-0.052,-0.177,927.4,927.5,CT,HAG,,,,
UPCOM,Cồn Rượu và Nước Giải Khát Hà Nội,215.0,3535.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,201.0,114.0,0.456,http://halico.com.vn/,3.6,-0.017,-0.042,0.286,20.0,20.0,CT,HNR,,,,
UPCOM,Bia và NGK Hạ Long,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2003.0,499.0,167.0,0.307,https://www.biahalong.com,4.0,-0.017,0.083,0.473,3.1,3.1,CT,HLB,,,,
UPCOM,Bia Hà Nội - Nam Định,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,1999.0,105.0,157.0,0.002,http://www.biahanoinamdinh.com,3.9,-0.158,-0.165,0.038,2.0,2.0,CT,BBM,,,,
HNX,TM Bia Hà Nội,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,124.0,0.0,0.051,http://www.biahoihanoi.com.vn,3.9,-0.039,-0.124,0.448,3.1,3.1,CT,HAT,,,,
UPCOM,Rượu Hapro,215.0,3535.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,13.0,232.0,0.0,http://www.haprovodka.vn,3.6,-0.103,-0.042,-0.222,3.3,3.3,CT,HAV,,,,
UPCOM,HABECO Hải Phòng,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,77.0,187.0,0.02,https://habecohaiphong.com.vn/,4.1,-0.084,-0.042,-0.232,16.0,16.0,CT,HBH,,,,
HNX,Bánh kẹo Hải Hà,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,1330.0,458.0,0.002,http://www.haihaco.com.vn,3.2,-0.017,-0.042,0.343,16.4,16.4,CT,HHC,,,,
HOSE,Thực phẩm Hồng Hà,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2015.0,34.0,0.0,0.014,http://www.honghagroup.com.vn,4.0,-0.075,0.01,-0.153,35.4,35.4,CT,HSL,,,,
UPCOM,Thực phẩm Hà Nội - Kinh Bắc,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2009.0,28.0,2381.0,0.01,http://www.hakinvest.com,3.6,-0.017,-0.185,-0.429,51.6,51.6,CT,HKB,,,,
HNX,Đầu tư Ego Việt Nam,216.0,3537.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,36.0,248.0,0.003,http://www.egovietnam.com.vn,3.6,-0.017,-0.042,0.271,6.1,6.1,CT,HKT,,,,
UPCOM,Tập đoàn Hoàng Long,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,426.0,0.0,0.012,http://www.hoanglonggroup.com,3.4,-0.017,-0.042,0.274,44.2,44.4,CT,HLG,,,,
UPCOM,Bánh mứt kẹo Hà Nội,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2015.0,210.0,165.0,0.0,http://www.banhkeohanoi.com.vn,3.1,-0.017,-0.042,0.262,1.8,1.8,CT,BKH,,,,
UPCOM,Thực phẩm Hà Nội,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2005.0,138.0,0.0,0.0,http://www.thucphamhanoi.com.vn,3.6,-0.162,-0.202,0.025,14.5,14.5,CT,HAF,,,,
HOSE,Nông nghiệp Quốc tế HAGL,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2010.0,30.0,33850.0,0.028,http://www.haagrico.com.vn,3.3,-0.01,0.016,-0.294,1108.6,1108.6,CT,HNG,,,,
UPCOM,HANOIMILK,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2001.0,390.0,0.0,0.004,http://www.hanoimilk.com.vn,3.9,-0.005,-0.108,-0.045,20.0,20.0,CT,HNM,,,,
UPCOM,Bánh kẹo Hữu Nghị,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2013.0,1718.0,0.0,0.0,https://huunghi.com.vn/,3.9,-0.108,-0.183,0.015,30.0,30.0,CT,HNF,,,,
UPCOM,Đầu tư HVA,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2010.0,30.0,289.0,0.0,http://www.hva.group,4.1,-0.073,-0.012,-0.31,13.7,13.7,CT,HVA,,,,
UPCOM,Thủy sản Hùng Vương,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,6090.0,0.0,0.006,http://www.hungvuongpanga.com,3.5,-0.017,-0.042,-0.416,227.0,227.0,CT,HVG,,,,
UPCOM,Đầu tư Thương mại Thủy sản,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,290.0,1270.0,0.027,http://www.incomfish.com,3.5,0.108,0.016,-0.152,12.8,12.8,CT,ICF,,,,
HOSE,Đầu tư và PT Đa Quốc Gia,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2003.0,250.0,578.0,0.008,http://www.idiseafood.com,3.8,-0.047,-0.024,-0.276,227.6,227.6,CT,IDI,,,,
UPCOM,Sữa Quốc tế,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2005.0,,0.0,0.01,http://www.idp.vn,3.6,-0.038,0.244,0.796,58.9,58.9,CT,IDP,,,,
UPCOM,Thực phẩm Quốc tế,216.0,3537.0,Thực phẩm và đồ uống,Food & Beverage,1991.0,569.0,0.0,0.986,http://www.wonderfarmonline.com,3.8,-0.008,0.158,0.244,87.1,87.1,CT,IFS,,,,
UPCOM,Công ty ILA,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2014.0,4.0,0.0,0.0,http://ilagroup.com.vn,3.4,0.057,-0.042,-0.464,18.5,18.5,CT,ILA,,,,
HOSE,Tập đoàn KIDO,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2002.0,3857.0,0.0,0.237,http://www.kdc.vn,3.3,0.008,0.065,0.443,257.2,279.7,CT,KDC,,,,
UPCOM,Thương mại Kiên Giang,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2010.0,518.0,284.0,0.0,http://www.ktcvn.com.vn,3.1,0.003,0.208,-0.093,36.5,36.5,CT,KTC,,,,
HNX,Thủy sản Kiên Hùng,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2009.0,611.0,154.0,0.005,http://www.kihuseavn.com,4.0,0.257,0.105,-0.092,12.1,12.1,CT,KHS,,,,
HNX,Đường Kon Tum,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,1995.0,172.0,317.0,0.002,http://www.ktsduongkontum.vn,3.4,-0.05,-0.076,-0.034,5.1,5.1,CT,KTS,,,,
HOSE,Chế biến Hàng XK Long An,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,1995.0,165.0,0.0,0.019,http://www.lafooco.vn,3.9,0.014,-0.292,-0.205,14.7,14.7,CT,LAF,,,,
HOSE,Mía đường Lam Sơn,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2000.0,2064.0,8120.0,0.011,http://www.lasuco.com.vn,3.5,0.03,-0.031,-0.227,74.5,74.5,CT,LSS,,,,
HNX,Cơ khí và Lương thực Thực phẩm,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2004.0,344.0,0.0,0.028,http://mecofood.com.vn/,3.9,-0.004,-0.029,0.061,10.8,10.8,CT,MCF,,,,
UPCOM,Giống bò sữa Mộc Châu,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2015.0,802.0,2005.0,0.016,https://www.mcmilk.com.vn/,4.0,-0.009,-0.034,0.005,110.0,110.0,CT,MCM,,,,
UPCOM,Thủy sản Minh Hải,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,1998.0,230.0,256.0,0.006,http://www.jostoco.com,3.7,0.066,-0.042,-0.353,15.0,15.3,CT,JOS,,,,
